Film ID,Film Title,Year of Release,Disability Represented,Category of Disability,Final Location,Final Location State,Final Location Country,Latitude,Longitude
9468,Escape by Night,1937,Blindness,Physical Disabilities,Los Angeles,California,United States,48.8588897,2.320041
9468,Escape by Night,1937,Blindness,Physical Disabilities,California,California,United States,48.830919,2.376158
9469,Brothers Till We Die (La banda del gobbo),1978,,Mental Health Disabilities,Civitavecchia,Lazio,Italy,47.99998,2.731659
9469,Brothers Till We Die (La banda del gobbo),1978,,Mental Health Disabilities,Rome,Lazio,Italy,46.603354,1.8883335
9470,The BÃ©lier Family (La Famille BÃ©lier),2014,Deafness,Physical Disabilities,,,,38.8939168,-77.0426534
9471,Jimmy P.,2013,"Post-traumatic stress disorder (PTSD),  anxiety,  depression",Mental Health Disabilities,Montana,Montana,United States,,
9471,Jimmy P.,2013,"Post-traumatic stress disorder (PTSD),  anxiety,  depression",Mental Health Disabilities,USA,,United States,41.8933203,12.4829321
9472,Sincere Heart,1953,Invalidity,Mental Health Disabilities,,,,40.7372329,-73.862477
9473,Susies Hope,2013,Animal Disability,Physical Disabilities,Winston-Salem,North Carolina,United States,40.7127281,-74.0060152
9473,Susies Hope,2013,Animal Disability,Physical Disabilities,North Carolina,North Carolina,United States,38.90739,-77.008937
9474,In the Shadow of the Sun,2012,Albinism,Chronic Illnesses & Conditions,Mwanza,Mwanza,Tanzania,40.8077558,-73.9616141
9474,In the Shadow of the Sun,2012,Albinism,Chronic Illnesses & Conditions,Tanzania,,Tanzania,38.6983526,-90.2912884
9475,Starship Rising,2014,Bionic Enhancement,Physical Disabilities,,,,34.0723044,-118.403509
9476,A Driver for Vera (Ð’Ð¾Ð´Ð¸Ñ‚ÐµÐ»ÑŒ Ð´Ð»Ñ Ð’ÐµÑ€Ñ‹),2004,,Mental Health Disabilities,,,,34.0536909,-118.242766
9477,The Red House,1947,Amputation,Physical Disabilities,California,California,United States,34.0278787,-118.3888493
9478,Oh Serafina!,1976,Mental Illness,Mental Health Disabilities,Crema,Lombardy,Italy,48.8588897,2.320041
9478,Oh Serafina!,1976,Mental Illness,Mental Health Disabilities,Cremona,Lombardy,Italy,48.830919,2.376158
9479,Tutta colpa di Freud (All Freuds Fault),2014,Deafness,Physical Disabilities,Rome,Lazio,Italy,40.714082,-74.003115
9479,Tutta colpa di Freud (All Freuds Fault),2014,Deafness,Physical Disabilities,Lazio,Lazio,Italy,33.760599,-118.136229
9479,Tutta colpa di Freud (All Freuds Fault),2014,Deafness,Physical Disabilities,Italy,Umbria,Italy,34.625739,-118.0826393
9480,The Special Need,2013,Autism,Mental Health Disabilities,Italy,Umbria,Italy,36.728212,-120.666589
9481,Time Of My Life (Tot Altijd),2012,Multiple Sclerosis (MS),Neurological Disabilities,Gent,Oost-Vlaanderen,Belgium,36.7014631,-118.755997
9481,Time Of My Life (Tot Altijd),2012,Multiple Sclerosis (MS),Neurological Disabilities,Oost-Vlaanderen,Oost-Vlaanderen,Belgium,37.3543765,-122.051352
9482,A Big Love Story,2012,"Obesity, Physical Disability (knee injury)",Physical Disabilities,Los Angeles,California,USA,,
9483,The Possibilities Are Endless,2014,Stroke,Neurological Disabilities,Helmsdale,Scotland,United Kingdom,,
9483,The Possibilities Are Endless,2014,Stroke,Neurological Disabilities,Highland,Scotland,United Kingdom,34.0536909,-118.242766
9483,The Possibilities Are Endless,2014,Stroke,Neurological Disabilities,Scotland,Scotland,United Kingdom,34.625739,-118.0826393
9483,The Possibilities Are Endless,2014,Stroke,Neurological Disabilities,UK,,United Kingdom,36.728212,-120.666589
9484,Bite Size,2014,Obesity,Physical Disabilities,Los Angeles,California,USA,36.7014631,-118.755997
9485,Nanny Cam,2014,Dementia,Cognitive & Intellectual Disabilities,,,,37.3543765,-122.051352
9486,The Loretta Claiborne Story,2000,Cerebral Palsy,Physical Disabilities,Toronto,Ontario,Canada,34.0980031,-118.329523
9486,The Loretta Claiborne Story,2000,Cerebral Palsy,Physical Disabilities,Ontario,Ontario,Canada,34.0536909,-118.242766
9487,The One-Armed Boxer (aka The Crippled Avengers),1972,Amputation,Physical Disabilities,Hong Kong,,Hong Kong,34.625739,-118.0826393
9488,Senior Skip Day,2008,,Physical Disabilities,Los Angeles,California,United States,36.728212,-120.666589
9488,Senior Skip Day,2008,,Physical Disabilities,California,California,United States,36.7014631,-118.755997
9489,Taste of Life (La  Sagra del  Gran  Bo),1988,Amputation,Physical Disabilities,,,,37.3543765,-122.051352
9490,Les HÃ©ritiers (The Heirs),2014,,Cognitive & Intellectual Disabilities,,,,25.526889,-80.499812
9491,A Sisters Nightmare,2013,Mental Illness,Mental Health Disabilities,Kelowna,British Columbia,Canada,27.7567667,-81.4639835
9491,A Sisters Nightmare,2013,Mental Illness,Mental Health Disabilities,West Kelowna,British Columbia,Canada,27.25,-81.25
9491,A Sisters Nightmare,2013,Mental Illness,Mental Health Disabilities,Peachland,British Columbia,Canada,40.7372329,-73.862477
9491,A Sisters Nightmare,2013,Mental Illness,Mental Health Disabilities,Summerland,British Columbia,Canada,40.7127281,-74.0060152
9491,A Sisters Nightmare,2013,Mental Illness,Mental Health Disabilities,Salem,Oregon,United States,38.90739,-77.008937
9492,Hunger Point,2003,"Eating Disorders (Anorexia Nervosa, Bulimia)",Mental Health Disabilities,Halifax,Nova Scotia,Canada,40.8077558,-73.9616141
9492,Hunger Point,2003,"Eating Disorders (Anorexia Nervosa, Bulimia)",Mental Health Disabilities,Hammonds Plains,Nova Scotia,Canada,34.1541437,-118.3372797
9492,Hunger Point,2003,"Eating Disorders (Anorexia Nervosa, Bulimia)",Mental Health Disabilities,Dartmouth,Devon,United Kingdom,43.663462,-79.3977597
9493,1000 To 1,2014,Stroke,Neurological Disabilities,Monument Valley,Arizona,United States,43.7229765,-79.5437186
9493,1000 To 1,2014,Stroke,Neurological Disabilities,Utah,Utah,United States,43.734014,-77.7073563
9494,Caterpillar (ã‚ªã‚±ãƒ©),2010,"Amputation, Hearing Loss, Speech Impairment",Physical Disabilities,,,,50.3055319,-89.0319152
9495,The Postmaster (Teen Kanya),1961,,Mental Health Disabilities,Uttarpara,West Bengal,India,43.6676565,-79.3946988
9496,Brain of Blood,1971,Intellectual Disability,Cognitive & Intellectual Disabilities,Topanga Canyon,California,United States,34.0616262,-117.6495909
9496,Brain of Blood,1971,Intellectual Disability,Cognitive & Intellectual Disabilities,Woodland Hills,California,United States,44.8780191,-93.2209281
9496,Brain of Blood,1971,Intellectual Disability,Cognitive & Intellectual Disabilities,Los Angeles,California,United States,44.9863392,-93.1794558
9496,Brain of Blood,1971,Intellectual Disability,Cognitive & Intellectual Disabilities,California,California,United States,39.1802358,-86.5093526
9497,The Ape Woman (La donna scimmia),1964,Hypertrichosis (Ambras Syndrome),Physical Disabilities,Naples,Campania,Italy,41.8958413,-87.6356943
9497,The Ape Woman (La donna scimmia),1964,Hypertrichosis (Ambras Syndrome),Physical Disabilities,Italy,Umbria,Italy,40.0761545,-88.2233134
9498,Maladies,2013,Mental Illness,Mental Health Disabilities,Maspeth,New York,United States,40.7372329,-73.862477
9498,Maladies,2013,Mental Illness,Mental Health Disabilities,Queens,New York,United States,40.7127281,-74.0060152
9498,Maladies,2013,Mental Illness,Mental Health Disabilities,New York City,New York,United States,38.90739,-77.008937
9498,Maladies,2013,Mental Illness,Mental Health Disabilities,New York,New York,United States,40.8077558,-73.9616141
9499,I Am I,2013,Korsakovs Syndrome,Neurological Disabilities,Los Angeles,California,United States,28.0171153,-82.7358511
9500,Back to Back Face to Face (17-11-1994),1994,Infirmity/Disability,,,,,27.7567667,-81.4639835
9501,The Magician (1926),1926,Paralysis,Physical Disabilities,Paris,ÃŽle-de-France,France,27.25,-81.25
9501,The Magician (1926),1926,Paralysis,Physical Disabilities,Monte Carlo,,Monaco,40.7896239,-73.9598939
9501,The Magician (1926),1926,Paralysis,Physical Disabilities,Nice,Provence-Alpes-CÃ´te d'Azur,France,40.7372329,-73.862477
9502,A Lonely Woman (Samotna kobieta),1987,,Physical Disabilities,WrocÅ‚aw,Lower Silesian Voivodeship,Poland,40.7127281,-74.0060152
9502,A Lonely Woman (Samotna kobieta),1987,,Physical Disabilities,Lower Silesian Voivodeship,Lower Silesian Voivodeship,Poland,38.90739,-77.008937
9503,Giovannas Father (Il padre di Giovanna),2008,Mental Illness,Mental Health Disabilities,Lebanon,,Lebanon,40.8077558,-73.9616141
9504,I Am Big Bird: The Caroll Spinney Story,2015,Parkinsons Disease,Neurological Disabilities,New York City,New York,United States,40.7127281,-74.0060152
9504,I Am Big Bird: The Caroll Spinney Story,2015,Parkinsons Disease,Neurological Disabilities,New York,New York,United States,40.7372329,-73.862477
9505,Ghost in the Shell: Arise - Border 3: Ghost Tears,2014,Prosthetic Leg,Physical Disabilities,,,,38.8890042,-77.0408082
9506,The Suicide Theory,2015,Suicidal ideation and attempts,Mental Health Disabilities,,,,40.3421376,-74.6588346
9507,Filmage: The Story of Descendents/ALL,2014,Brain Tumor,Neurological Disabilities,,,,40.5961103,-74.2374679
9508,Sting of the Black Scorpion,2002,Prosthetic limb,Physical Disabilities,,,,39.7837304,-100.445882
9509,Puff the Magic Dragon,1978,"Anxiety, Social Communication Disorder (Possible Autism Spectrum Disorder)",Mental Health Disabilities,,,,40.7269813,-73.7093369
9510,A Is for Autism,1992,Autism,Mental Health Disabilities,,,,34.0745997,-118.0534304
9511,My Sweet Little Village (VesniÄko mÃ¡ stÅ™ediskovÃ¡),1985,Intellectual Disability,Cognitive & Intellectual Disabilities,,,,43.0996223,-89.3180919
9512,Russell Brand - From Addiction to Recovery,2012,Addiction,,,,,39.6701701,-75.7527691
9513,Ghadi (The Gift),2013,,,,,,40.689064,-74.1772549
9514,Go Away Mr. Tumor (Chinese: æ»šè›‹å§ï¼è‚¿ç˜¤å›),2015,Cancer,Chronic Illnesses & Conditions,,,,35.6019048,-82.5546379
9515,True Skin,2012,,,,,,34.1510164,-118.072249
9516,Keep On Keepin On,2014,Blindness,Physical Disabilities,Los Angeles,California,United States,38.8950368,-77.0365427
9517,Andrew Jenks: Room 335,2008,Aging,Physical Disabilities,Port St. Lucie,Florida,United States,35.9050353,-79.0477533
9517,Andrew Jenks: Room 335,2008,Aging,Physical Disabilities,Florida,Florida,United States,34.625739,-118.0826393
9518,"...ing (This appears to be a placeholder title, please provide the actual title)",2003,"Deformed hand, Chronic illness",Physical Disabilities,,,,36.728212,-120.666589
9519,Small Town Folk,2007,Visual Impairment (Strabismus),Physical Disabilities,Hampshire,Hampshire,United Kingdom,36.7014631,-118.755997
9519,Small Town Folk,2007,Visual Impairment (Strabismus),Physical Disabilities,England,England,United Kingdom,37.3543765,-122.051352
9520,Funny Farm,1975,Mental Illness,Mental Health Disabilities,Scarborough,Ontario,Canada,38.8939168,-77.0426534
9520,Funny Farm,1975,Mental Illness,Mental Health Disabilities,Toronto,Ontario,Canada,40.7405485,-73.842789
9521,Hannas Journey,2014,,Mental Health Disabilities,Tel Aviv,Tel Aviv District,Israel,40.7135078,-73.8283132
9522,Naked Under the Moon,1999,Sleepwalking,Mental Health Disabilities,Currimao,Ilocos Norte,Philippines,40.7372329,-73.862477
9522,Naked Under the Moon,1999,Sleepwalking,Mental Health Disabilities,Ilocos Norte,Ilocos Norte,Philippines,40.7127281,-74.0060152
9523,Bringing Ashley Home,2011,"Bipolar Disorder, Drug Addiction",Mental Health Disabilities,,,,38.90739,-77.008937
9524,Coming Home (Heimkehr),2003,Alzheimers Disease,Neurological Disabilities,Esslingen,Baden-WÃ¼rttemberg,Germany,40.8077558,-73.9616141
9524,Coming Home (Heimkehr),2003,Alzheimers Disease,Neurological Disabilities,Baden-WÃ¼rttemberg,,,40.7127281,-74.0060152
9525,Numbered,2012,"Post-traumatic stress disorder (PTSD),  survivors guilt,  anxiety,  depression",Mental Health Disabilities,,,,40.7372329,-73.862477
9526,SPL 2: A Time for Consequences,2015,Leukemia,Chronic Illnesses & Conditions,Thailand,,Thailand,38.8890042,-77.0408082
9526,SPL 2: A Time for Consequences,2015,Leukemia,Chronic Illnesses & Conditions,Hong Kong,,China,40.7372329,-73.862477
9527,The Student and Mister Henri (French:  Le  DÃ®ner de Cons),2015,"Aging,  Possible  Cognitive Decline",Neurological Disabilities,,,,40.7127281,-74.0060152
9528,The Gifted Hands,2013,"Potentially psychometry - a fictional ability, not a recognized disability.",Neurological Disabilities,Seoul,,South Korea,38.90739,-77.008937
9528,The Gifted Hands,2013,"Potentially psychometry - a fictional ability, not a recognized disability.",Neurological Disabilities,South Korea,,South Korea,40.8077558,-73.9616141
9529,He-Man (Underdog Knight 2),2011,,Neurological Disabilities,,,,40.9355914,-73.9023471
9530,The Daisy Chain,2008,Autism,Mental Health Disabilities,Achill Island,Mayo,Ireland,40.9322652,-73.8978678
9530,The Daisy Chain,2008,Autism,Mental Health Disabilities,Dugort,,Ireland,40.7127281,-74.0060152
9530,The Daisy Chain,2008,Autism,Mental Health Disabilities,Keem Beach,,Ireland,40.7372329,-73.862477
9530,The Daisy Chain,2008,Autism,Mental Health Disabilities,Achill,Mayo,Ireland,38.8890042,-77.0408082
9531,The Cat (ê³ ì–‘ì´),2011,Claustrophobia,Mental Health Disabilities,,,,39.9527237,-75.1635262
9532,Haunters (Haunters: The Movie),2010,Amputation,Physical Disabilities,,,,39.9503945,-75.1946713
9533,The Doll Master,2004,,Physical Disabilities,,,,40.3158123,-79.3862889
9534,My Grandpa the Bankrobber,2011,Memory Loss,Cognitive & intellectual Disabilities,,,,40.4433488,-79.886726
9535,El analfabeto,1961,Illiteracy,Cognitive & Intellectual Disabilities,Guanajuato,Guanajuato,Mexico,37.3541132,-121.955174
9535,El analfabeto,1961,Illiteracy,Cognitive & Intellectual Disabilities,Mexico City,Mexico City,Mexico,34.625739,-118.0826393
9536,Demon Witch Child,1975,Mental illness (potentially possession),Mental Health Disabilities,,,,36.728212,-120.666589
9537,Benim DÃ¼nyam (My World),2013,"Visual Impairment, Hearing Impairment",Physical Disabilities,,,,36.7014631,-118.755997
9538,The Butterflys Dream (KelebeÄŸin RÃ¼yasÄ±),2013,Tuberculosis,Physical Disabilities,,,,37.3543765,-122.051352
9539,Killer Crush,2015,Multiple Sclerosis (MS),Neurological Disabilities,,,,38.5806948,-90.6314374
9540,Caligula and Messalina,1981,Dwarfism (potentially),Physical Disabilities,Rome,Lazio,Italy,40.5961103,-74.2374679
9540,Caligula and Messalina,1981,Dwarfism (potentially),Physical Disabilities,Lazio,Lazio,Italy,40.7372329,-73.862477
9540,Caligula and Messalina,1981,Dwarfism (potentially),Physical Disabilities,Italy,Umbria,Italy,40.7127281,-74.0060152
9541,Poor Poor Pavel,2003,Mental Disability (though the description uses outdated and potentially offensive terms),Mental Health Disabilities,St. Petersburg,Saint Petersburg,Russia,38.90739,-77.008937
9541,Poor Poor Pavel,2003,Mental Disability (though the description uses outdated and potentially offensive terms),Mental Health Disabilities,Russia,Krasnoyarsk Krai,Russia,40.8077558,-73.9616141
9542,Hum Saath Saath Hain,1999,,Physical Disabilities,Jodhpur,Rajasthan,India,41.8958413,-87.6356943
9542,Hum Saath Saath Hain,1999,,Physical Disabilities,Mumbai,Maharashtra,India,40.0761545,-88.2233134
9543,A Second Childhood (La seconda infanzia),2010,Degenerative Brain Disease (likely Alzheimers Disease),Neurological Disabilities,,,,34.0536909,-118.242766
9544,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011,Grief and Loss,Mental Health Disabilities,Beechenhurst,England,United Kingdom,34.625739,-118.0826393
9544,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011,Grief and Loss,Mental Health Disabilities,Forest of Dean,England,United Kingdom,36.728212,-120.666589
9544,"Doctor Who: The Doctor, the Widow and the Wardrobe",2011,Grief and Loss,Mental Health Disabilities,Gloucestershire,England,United Kingdom,36.7014631,-118.755997
9545,Emperor of Shaolin Kung Fu,1980,Amputation,Physical Disabilities,Hong Kong,Hong Kong,China,37.3543765,-122.051352
9545,Emperor of Shaolin Kung Fu,1980,Amputation,Physical Disabilities,Taiwan,,Taiwan,34.1510164,-118.072249
9546,Outrageous!,1977,Schizophrenia,Mental Health Disabilities,Toronto,Ontario,Canada,34.4137196,-118.5250277
9546,Outrageous!,1977,Schizophrenia,Mental Health Disabilities,Ontario,Ontario,Canada,33.7993702,-84.3926489
9547,The Smile Man,2013,Spinal Cord Injury,Physical Disabilities,,,,33.9404278,-83.373049
9548,The Antichrist (Lanticristo),1974,Paralysis,Physical Disabilities,Tivoli,Lazio,Italy,,
9548,The Antichrist (Lanticristo),1974,Paralysis,Physical Disabilities,Rome,Lazio,Italy,,
9549,Rome: The Other Face of Violence (Roma: La cittÃ  violenta),1976,Paralysis,Physical Disabilities,,,,,
9550,Angels of Revolution,2014,Service dogs,Mental Health Disabilities,,,,51.5074456,-0.1277653
9551,The Hunchedback Horse (ÐšÐ¾Ð½Ñ‘Ðº-Ð“Ð¾Ñ€Ð±ÑƒÐ½Ð¾Ðº),1947,Hunchback,Physical Disabilities,,,,51.5004089,-0.128135
9552,Finders Keepers,2015,Amputation,Physical Disabilities,,,,48.8588897,2.320041
9553,Uuno Turhapuro â€“ This Is My Life,2004,Aging,Physical Disabilities,,,,48.830919,2.376158
9554,"Josee, the Tiger and the Fish (ã‚¸ãƒ§ã‚¼ã¨è™Žã¨é­šãŸã¡)",2003,Wheelchair user,Physical Disabilities,,,,52.510885,13.3989367
